id,set_name,number,rarity,character,title,popularity,popularity_factor,raw_value_yuan,balance_factor,value_yuan
4297,NS-02-M06,031,SSR,Shino Asada,Sword Art Online,rare,1.23,3.08,2.713399715143,8.36
4298,NS-02-M06,032,SSR,Rika Shinozaki,Sword Art Online,rare,1.24,3.10,2.713399715143,8.41
4299,NS-02-M06,033,SSR,Kuroyukihime,Accel World,common,1.01,2.53,2.713399715143,6.86
4300,NS-02-M06,034,SSR,Rin Shibuya,The Idolm@ster,common,1.02,2.55,2.713399715143,6.92
4301,NS-02-M06,035,SSR,Ninym Ralei,The Genius Prince's Guide to Raising a Nation Out of Debt,common,1.03,2.58,2.713399715143,7.00
4302,NS-02-M06,036,SSR,Yue,Arifureta: From Commonplace to World's Strongest,common,1.04,2.60,2.713399715143,7.05
4303,NS-02-M06,037,SR,Sagiri Izumi,Eromanga Sensei,common,1.03,0.10,2.713399715143,0.27
4304,NS-02-M06,038,SR,Kurumi Tokisaki,Date A Live,common,1.05,0.11,2.713399715143,0.30
4305,NS-02-M06,039,SR,Miku Izayoi,Date A Live,common,1.01,0.10,2.713399715143,0.27
4306,NS-02-M06,040,SR,Yoshino Himekawa,Date A Live,common,1.01,0.10,2.713399715143,0.27
4307,NS-02-M06,041,SR,Kotori Itsuka,Date A Live,common,1.01,0.10,2.713399715143,0.27
4308,NS-02-M06,042,SR,Kaori Miyazono,Your Lie in April,common,1.00,0.10,2.713399715143,0.27
4309,NS-02-M06,043,SR,Susu Tushan,Fox Spirit Matchmaker,common,1.00,0.10,2.713399715143,0.27
4310,NS-02-M06,044,SR,Kazusa Touma,White Album 2,common,1.04,0.10,2.713399715143,0.27
4311,NS-02-M06,045,SR,Kanna Kamui,Miss Kobayashi's Dragon Maid,epic,1.92,0.19,2.713399715143,0.52
4312,NS-02-M06,046,SR,Tohru,Miss Kobayashi's Dragon Maid,epic,2.48,0.25,2.713399715143,0.68
4313,NS-02-M06,047,SR,Kuroko Shirai,A Certain Magical Index (Toaru Kagaku no Railgun),common,1.00,0.10,2.713399715143,0.27
4314,NS-02-M06,048,SR,Ichika Nakano,The Quintessential Quintuplets,common,1.05,0.11,2.713399715143,0.30
4315,NS-02-M06,049,SR,Miku Nakano,The Quintessential Quintuplets,common,1.02,0.10,2.713399715143,0.27
4316,NS-02-M06,050,SR,Hinata Hyuga,Naruto Series,epic,2.50,0.25,2.713399715143,0.68
4317,NS-02-M06,051,SR,Xia He,The Outcast,rare,1.24,0.12,2.713399715143,0.33
4318,NS-02-M06,052,SR,Tohka Yatogami,Date A Live,common,1.02,0.10,2.713399715143,0.27
4319,NS-02-M06,053,SR,Azusa Nakano,K-On!,common,1.04,0.10,2.713399715143,0.27
4320,NS-02-M06,054,SR,Aqua,God's Blessing on this Wonderful World! (KonoSuba),epic,2.44,0.24,2.713399715143,0.65
4321,NS-02-M06,055,R,Yae Sakura,Honkai Impact,common,1.02,0.01,2.713399715143,0.03
4322,NS-02-M06,056,R,Murata Himeko,Honkai Impact,common,1.01,0.01,2.713399715143,0.03
4323,NS-02-M06,057,R,Raiden Mei,Honkai Impact,common,1.01,0.01,2.713399715143,0.03
4324,NS-02-M06,058,R,Silverwing: N-EX,Honkai Impact,common,1.02,0.01,2.713399715143,0.03
4325,NS-02-M06,059,R,Herrscher of Flamescion,Honkai Impact,common,1.00,0.01,2.713399715143,0.03
4326,NS-02-M06,060,R,Seele Vollerei,Honkai Impact,common,1.04,0.01,2.713399715143,0.03
4327,NS-02-M06,061,R,Mikasa Ackerman,Attack on Titan,epic,2.44,0.02,2.713399715143,0.05
4328,NS-02-M06,062,R,Mio Akiyama,K-On!,common,1.05,0.01,2.713399715143,0.03
4329,NS-02-M06,063,R,Enenra,Onmyoji,common,1.03,0.01,2.713399715143,0.03
4330,NS-02-M06,064,R,Hotarugusa,Onmyoji,common,1.00,0.01,2.713399715143,0.03
4331,NS-02-M06,065,R,Mio Takamiya,Date A Live,common,1.00,0.01,2.713399715143,0.03
4332,NS-02-M06,066,R,Origami Tobiichi,Date A Live,common,1.03,0.01,2.713399715143,0.03
4333,NS-02-M06,067,R,Honolulu,Azur Lane,common,1.01,0.01,2.713399715143,0.03
4334,NS-02-M06,068,R,Amiya,Arknights,common,1.04,0.01,2.713399715143,0.03
4335,NS-02-M06,069,R,Ai Haibara,Detective Conan,common,1.00,0.01,2.713399715143,0.03
4336,NS-02-M06,070,R,Yuzuru Yamai,Date A Live,common,1.00,0.01,2.713399715143,0.03
4337,NS-02-M06,071,R,Elaina,The Journey of Elaina,common,1.04,0.01,2.713399715143,0.03
4338,NS-02-M06,072,R,Diona,Genshin Impact,common,1.00,0.01,2.713399715143,0.03
4339,NS-02-M06,001,PR,Amiya,Arknights,common,1.01,12.12,2.713399715143,32.89
4340,NS-02-M06,002,PR,Texas,Arknights,common,1.04,12.48,2.713399715143,33.86
4341,NS-02-M06,003,PR,Lappland,Arknights,common,1.01,12.12,2.713399715143,32.89
4342,NS-02-M06,004,PR,Holo,Spice & Wolf,common,1.02,12.24,2.713399715143,33.21
4343,NS-02-M06,005,PR,Laffey,Azur Lane,common,1.03,12.36,2.713399715143,33.54
4344,NS-02-M06,006,PR,Satono Diamond,Uma Musume Pretty Derby,common,1.03,12.36,2.713399715143,33.54
4345,NS-02-M06,007,PR,Chocola,Nekopara,common,1.03,12.36,2.713399715143,33.54
4346,NS-02-M06,008,PR,Vanilla,Nekopara,common,1.02,12.24,2.713399715143,33.21
4347,NS-02-M06,009,PR,Miqo'te Race,Granblue Fantasy,common,1.05,12.60,2.713399715143,34.19
4348,NS-02-M06,010,PR,Haoyun Narmaya,Granblue Fantasy,common,1.04,12.48,2.713399715143,33.86
4349,NS-02-M06,011,PR,Vikala,Granblue Fantasy,common,1.02,12.24,2.713399715143,33.21
4350,NS-02-M06,012,PR,Razia,Granblue Fantasy,common,1.00,12.00,2.713399715143,32.56
4351,NS-02-M07,001,PTR,Misaka Mikoto,A Certain Magical Index (Toaru Kagaku no Railgun),common,1.05,6.30,2.533959363390,15.96
4352,NS-02-M07,002,PTR,Kaguya Shinomiya,Kaguya-sama: Love is War,epic,2.32,13.92,2.533959363390,35.27
4353,NS-02-M07,003,PTR,Nezuko Kamado,Demon Slayer (Kimetsu no Yaiba),epic,1.88,11.28,2.533959363390,28.58
4354,NS-02-M07,004,PTR,Louise,The Familiar of Zero,common,1.00,6.00,2.533959363390,15.20
4355,NS-02-M07,005,PTR,Shana,Shakugan no Shana,common,1.02,6.12,2.533959363390,15.51
4356,NS-02-M07,006,PTR,Taiga Aisaka,Toradora,common,1.00,6.00,2.533959363390,15.20
4357,NS-02-M07,007,PTR,Haruhi Suzumiya,The Melancholy of Haruhi Suzumiya,common,1.03,6.18,2.533959363390,15.66
4358,NS-02-M07,008,PTR,Kurumi Tokisaki,Date A Live,common,1.05,6.30,2.533959363390,15.96
4359,NS-02-M07,009,PTR,Ninym Ralei,The Genius Prince's Guide to Raising a Nation Out of Debt,common,1.03,6.18,2.533959363390,15.66
4360,NS-02-M07,010,SSR,Vladilena Milize,86 (Eighty Six),common,1.01,2.53,2.533959363390,6.41
4361,NS-02-M07,011,SSR,C.C.,Code Geass,common,1.03,2.58,2.533959363390,6.54
4362,NS-02-M07,012,SSR,Emilia,Re:Zero,epic,2.01,5.02,2.533959363390,12.72
4363,NS-02-M07,013,SSR,Beatrice,Re:Zero,epic,2.15,5.38,2.533959363390,13.63
4364,NS-02-M07,014,SSR,Yamato,One Piece,epic,2.14,5.35,2.533959363390,13.56
4365,NS-02-M07,015,SSR,Shimakaze,Kantai Collection,common,1.04,2.60,2.533959363390,6.59
4366,NS-02-M07,016,SSR,Kaho Hinata,Blend S,common,1.01,2.53,2.533959363390,6.41
4367,NS-02-M07,017,SSR,Shouko Komi,Komi Can't Communicate,epic,1.93,4.83,2.533959363390,12.24
4368,NS-02-M07,018,SSR,Sagiri Izumi,Eromanga Sensei,common,1.01,2.53,2.533959363390,6.41
4369,NS-02-M07,019,SSR,Hestia,Is It Wrong to Try to Pick Up Girls in a Dungeon?,common,1.03,2.58,2.533959363390,6.54
4370,NS-02-M07,020,SSR,Gabriel Tenma White,Gabriel DropOut,common,1.00,2.50,2.533959363390,6.33
4371,NS-02-M07,021,SSR,Kanna Kamui,Miss Kobayashi's Dragon Maid,epic,2.46,6.15,2.533959363390,15.58
4372,NS-02-M07,022,SSR,Raphtalia,The Rising of the Shield Hero,epic,2.06,5.15,2.533959363390,13.05
4373,NS-02-M07,023,SSR,Mitsuri Kanroji,Demon Slayer (Kimetsu no Yaiba),epic,2.36,5.90,2.533959363390,14.95
4374,NS-02-M07,024,SSR,Nyaruko,Nyaruko: Crawling with Love!,common,1.03,2.58,2.533959363390,6.54
4375,NS-02-M07,025,SSR,Yui Hirasawa,K-On!,common,1.03,2.58,2.533959363390,6.54
4376,NS-02-M07,026,SSR,Azusa Nakano,K-On!,common,1.01,2.53,2.533959363390,6.41
4377,NS-02-M07,027,SSR,Nadeko Sengoku,Monogatari Series,common,1.01,2.53,2.533959363390,6.41
4378,NS-02-M07,028,SSR,Shinobu Oshino,Monogatari Series,common,1.01,2.53,2.533959363390,6.41
4379,NS-02-M07,029,SSR,Kagura,Gintama,common,1.02,2.55,2.533959363390,6.46
4380,NS-02-M07,030,SSR,Tsukiko Tsutsukakushi,"The ""Hentai"" Prince and the Stony Cat",common,1.04,2.60,2.533959363390,6.59
4381,NS-02-M07,031,SSR,Yuno Gasai,Future Diary,common,1.05,2.63,2.533959363390,6.66
4382,NS-02-M07,032,SSR,Platelet,Cells at Work!,common,1.03,2.58,2.533959363390,6.54
4383,NS-02-M07,033,SSR,Kotoko Iwanaga,In/Spectre,common,1.02,2.55,2.533959363390,6.46
4384,NS-02-M07,034,SSR,Yami,To LOVE-Ru,common,1.02,2.55,2.533959363390,6.46
4385,NS-02-M07,035,SSR,Tomoyo Daidouji,Cardcaptor Sakura,common,1.04,2.60,2.533959363390,6.59
4386,NS-02-M07,036,SSR,Milinda Brantini,Heavy Object,common,1.02,2.55,2.533959363390,6.46
4387,NS-02-M07,037,SR,Nadeshiko Kagamihara,Laid-Back Camp,common,1.04,0.10,2.533959363390,0.25
4388,NS-02-M07,038,SR,Megumin,God's Blessing on this Wonderful World! (KonoSuba),epic,2.41,0.24,2.533959363390,0.61
4389,NS-02-M07,039,SR,Lana,Pokemon,common,1.03,0.10,2.533959363390,0.25
4390,NS-02-M07,040,SR,Narberal Gamma,Overlord,common,1.03,0.10,2.533959363390,0.25
4391,NS-02-M07,041,SR,Evileye,Overlord,common,1.00,0.10,2.533959363390,0.25
4392,NS-02-M07,042,SR,Shokuhou Misaki,A Certain Magical Index (Toaru Kagaku no Railgun),common,1.00,0.10,2.533959363390,0.25
4393,NS-02-M07,043,SR,Fuko Ibuki,Clannad,common,1.03,0.10,2.533959363390,0.25
4394,NS-02-M07,044,SR,Azusa Azuki,"The ""Hentai"" Prince and the Stony Cat",common,1.01,0.10,2.533959363390,0.25
4395,NS-02-M07,045,SR,Rin Tohsaka,Fate Series,common,1.04,0.10,2.533959363390,0.25
4396,NS-02-M07,046,SR,Popura Taneshima,Working!!,common,1.05,0.11,2.533959363390,0.28
4397,NS-02-M07,047,SR,Mikuru Asahina,The Melancholy of Haruhi Suzumiya,common,1.05,0.11,2.533959363390,0.28
4398,NS-02-M07,048,SR,Yuki Nagato,The Melancholy of Haruhi Suzumiya,common,1.00,0.10,2.533959363390,0.25
4399,NS-02-M07,049,SR,Anya Forger,Spy X Family,rare,1.28,0.13,2.533959363390,0.33
4400,NS-02-M07,050,SR,Sakura Kinomoto,Cardcaptor Sakura,common,1.04,0.10,2.533959363390,0.25
4401,NS-02-M07,051,SR,Marin Kitagawa,My Dress-Up Darling,epic,1.87,0.19,2.533959363390,0.48
4402,NS-02-M07,052,SR,Momo Belia Deviluke,To LOVE-Ru,common,1.02,0.10,2.533959363390,0.25
4403,NS-02-M07,053,SR,Kizuna AI,VTuber,common,1.05,0.11,2.533959363390,0.28
4404,NS-02-M07,054,SR,Nico Yazawa,Love Live!,common,1.02,0.10,2.533959363390,0.25
4405,NS-02-M07,055,R,Asirpa,Golden Kamuy,common,1.05,0.01,2.533959363390,0.03
4406,NS-02-M07,056,R,Chitoge Kirisaki,Nisekoi,common,1.01,0.01,2.533959363390,0.03
4407,NS-02-M07,057,R,Kosaki Onodera,Nisekoi,common,1.01,0.01,2.533959363390,0.03
4408,NS-02-M07,058,R,Reimu Hakurei,Touhou Project,common,1.01,0.01,2.533959363390,0.03
4409,NS-02-M07,059,R,Yuyuko Saigyouji,Touhou Project,common,1.05,0.01,2.533959363390,0.03
4410,NS-02-M07,060,R,Miyuki Shiba,The Irregular at Magic High School,rare,1.33,0.01,2.533959363390,0.03
4411,NS-02-M07,061,R,Eris Boreas Greyrat,Mushoku Tensei: Jobless Reincarnation,rare,1.50,0.02,2.533959363390,0.05
4412,NS-02-M07,062,R,Black Rock Shooter,Black Rock Shooter,common,1.02,0.01,2.533959363390,0.03
4413,NS-02-M07,063,R,Hatsune Miku,Vocaloid,common,1.05,0.01,2.533959363390,0.03
4414,NS-02-M07,064,R,Riamu Yumemi,The Idolm@ster,common,1.05,0.01,2.533959363390,0.03
4415,NS-02-M07,065,R,Iori Minase,The Idolm@ster,common,1.00,0.01,2.533959363390,0.03
4416,NS-02-M07,066,R,Albedo,Overlord,common,1.04,0.01,2.533959363390,0.03
4417,NS-02-M07,067,R,Shalltear,Overlord,common,1.02,0.01,2.533959363390,0.03
4418,NS-02-M07,068,R,Manaka Mukaido,Nagi-Asu: A Lull in the Sea,common,1.05,0.01,2.533959363390,0.03
4419,NS-02-M07,069,R,Violet Evergarden,Violet Evergarden,common,1.05,0.01,2.533959363390,0.03
4420,NS-02-M07,070,R,Hotaru Shidare,Dagashi Kashi,epic,1.93,0.02,2.533959363390,0.05
4421,NS-02-M07,071,R,Kiruya Momochi (Kyaru),Princess Connect Re:Dive,common,1.05,0.01,2.533959363390,0.03
4422,NS-02-M07,072,R,Illya Ornstein (Elia Onstein ),Princess Connect Re:Dive,common,1.00,0.01,2.533959363390,0.03
4423,NS-02-M07,001,PR,Echidna,Re:Zero,epic,2.18,26.16,2.533959363390,66.29
4424,NS-02-M07,002,PR,Megumin,God's Blessing on this Wonderful World! (KonoSuba),epic,2.22,26.64,2.533959363390,67.50
4425,NS-02-M07,003,PR,Ranni the Witch,Elden Ring,common,1.03,12.36,2.533959363390,31.32
4426,NS-02-M07,004,PR,Ninny Spangcole,Burn The Witch,common,1.02,12.24,2.533959363390,31.02
4427,NS-02-M07,005,PR,Louise,The Familiar of Zero,common,1.05,12.60,2.533959363390,31.93
4428,NS-02-M07,006,PR,Marisa Kirisame,Touhou Project,common,1.01,12.12,2.533959363390,30.71
4429,NS-02-M07,007,PR,Kiki,Kiki's Delivery Service,common,1.04,12.48,2.533959363390,31.62
4430,NS-02-M07,008,PR,Elaina,The Journey of Elaina,common,1.05,12.60,2.533959363390,31.93
4431,NS-02-M07,009,PR,Shizuka Masou,Rance,common,1.03,12.36,2.533959363390,31.32
4432,NS-02-M07,010,PR,Roxy Migurdia,Mushoku Tensei: Jobless Reincarnation,rare,1.38,16.56,2.533959363390,41.96
4433,NS-02-M07,011,PR,Schierke,Berserk,common,1.05,12.60,2.533959363390,31.93
4434,NS-02-M07,012,PR,Atsuko Kagari,Little Witch Academia,common,1.00,12.00,2.533959363390,30.41
4435,NS-05-M01,001,ZR,C.C.,Code Geass,common,1.02,20.40,1.233269642728,25.16
4436,NS-05-M01,002,ZR,Artoria Avalon,Fate Series,common,1.05,21.00,1.233269642728,25.90
4437,NS-05-M01,003,ZR,Madoka Kaname,Puella Magi Madoka Magica,common,1.01,20.20,1.233269642728,24.91
4438,NS-05-M01,004,ZR,Nezuko Kamado,Demon Slayer (Kimetsu no Yaiba),epic,2.04,40.80,1.233269642728,50.32
4439,NS-05-M01,005,ZR,Nami,One Piece,mythic,15.99,319.80,1.233269642728,175.00
4440,NS-05-M01,006,ZR,Hinata Hyuga,Naruto Series,epic,1.75,35.00,1.233269642728,43.16
4441,NS-05-M01,007,ZR,Kurumi Tokisaki,Date A Live,common,1.02,20.40,1.233269642728,25.16
4442,NS-05-M01,008,ZR,Shana,Shakugan no Shana,common,1.05,21.00,1.233269642728,25.90
4443,NS-05-M01,009,ZR,Asuna Yuuki,Sword Art Online,legendary,5.76,115.20,1.233269642728,142.07
4444,NS-05-M01,010,MR,Zero Two,Darling in the Franxx,epic,1.79,26.85,1.233269642728,33.11
4445,NS-05-M01,011,MR,Lightning,Final Fantasy,common,1.01,15.15,1.233269642728,18.68
4446,NS-05-M01,012,MR,Princess Shirahoshi,One Piece,epic,2.30,34.50,1.233269642728,42.55
4447,NS-05-M01,013,MR,Meiko Honma,The Flower We Saw That Day,common,1.02,15.30,1.233269642728,18.87
4448,NS-05-M01,014,MR,Hatsune Miku,Vocaloid,common,1.01,15.15,1.233269642728,18.68
4449,NS-05-M01,015,MR,Sora Kasugano,Yosuga no Sora,common,1.01,15.15,1.233269642728,18.68
4450,NS-05-M01,016,MR,Taiga Aisaka,Toradora,common,1.02,15.30,1.233269642728,18.87
4451,NS-05-M01,017,MR,Orihime Inoue,Bleach,epic,2.04,30.60,1.233269642728,37.74
4452,NS-05-M01,018,MR,Rem,Re:Zero,epic,2.05,30.75,1.233269642728,37.92
4453,NS-05-M01,019,MR,Kanade Tachibana,Angel Beats!,common,1.00,15.00,1.233269642728,18.50
4454,NS-05-M01,020,MR,Haruhi Suzumiya,The Melancholy of Haruhi Suzumiya,common,1.01,15.15,1.233269642728,18.68
4455,NS-05-M01,021,MR,Kagura,Gintama,common,1.04,15.60,1.233269642728,19.24
4456,NS-05-M01,022,MR,Teletha Testarossa,Full Metal Panic!,common,1.02,15.30,1.233269642728,18.87
4457,NS-05-M01,023,MR,Yuno Gasai,Future Diary,common,1.03,15.45,1.233269642728,19.05
4458,NS-05-M01,024,MR,Platelet,Cells at Work!,common,1.03,15.45,1.233269642728,19.05
4459,NS-05-M01,025,MR,Eucliwood Hellscythe,Is This a Zombie?,common,1.02,15.30,1.233269642728,18.87
4460,NS-05-M01,026,MR,Misaka Mikoto,A Certain Magical Index (Toaru Kagaku no Railgun),common,1.05,15.75,1.233269642728,19.42
4461,NS-05-M01,027,MR,Kokomi Teruhashi,The Disastrous Life of Saiki K,rare,1.39,20.85,1.233269642728,25.71
4462,NS-05-M01,028,PTR,Misato Katsuragi,Evangelion,common,1.00,6.00,1.233269642728,7.40
4463,NS-05-M01,029,PTR,Sagiri Izumi,Eromanga Sensei,common,1.04,6.24,1.233269642728,7.70
4464,NS-05-M01,030,PTR,Shinobu Kochou,Demon Slayer (Kimetsu no Yaiba),epic,2.48,14.88,1.233269642728,18.35
4465,NS-05-M01,031,PTR,Ai Haibara,Detective Conan,common,1.04,6.24,1.233269642728,7.70
4466,NS-05-M01,032,PTR,Megumi Kato,Saekano: How to Raise a Boring Girlfriend,common,1.00,6.00,1.233269642728,7.40
4467,NS-05-M01,033,PTR,Mirai Kuriyama,Beyond the Boundary,common,1.03,6.18,1.233269642728,7.62
4468,NS-05-M01,034,PTR,Minmay Lynn,Macross,rare,1.37,8.22,1.233269642728,10.14
4469,NS-05-M01,035,PTR,Tatsumaki,One Punch Man,epic,2.00,12.00,1.233269642728,14.80
4470,NS-05-M01,036,PTR,Luo Tianyi,Vocaloid,common,1.00,6.00,1.233269642728,7.40
4471,NS-05-M01,037,PTR,Kurisu Makise,Steins; Gate,epic,1.77,10.62,1.233269642728,13.10
4472,NS-05-M01,038,PTR,Nyaruko,Nyaruko: Crawling with Love!,common,1.03,6.18,1.233269642728,7.62
4473,NS-05-M01,039,PTR,Kaname Chidori,Full Metal Panic!,common,1.05,6.30,1.233269642728,7.77
4474,NS-05-M01,040,PTR,Umaru Doma,Himouto! Umaru-chan,common,1.01,6.06,1.233269642728,7.47
4475,NS-05-M01,041,PTR,Ruri Gokou,OreImo,common,1.00,6.00,1.233269642728,7.40
4476,NS-05-M01,042,PTR,Touka Kirishima,Tokyo Ghoul,rare,1.44,8.64,1.233269642728,10.66
4477,NS-05-M01,043,PTR,Rikka Takanashi,"Love, Chunibyo & Other Delusions!",common,1.01,6.06,1.233269642728,7.47
4478,NS-05-M01,044,PTR,Yukino Yukinoshita,My Youth Romantic Comedy Is Wrong As I Expected,common,1.03,6.18,1.233269642728,7.62
4479,NS-05-M01,045,PTR,Tohka Yatogami,Date A Live,common,1.03,6.18,1.233269642728,7.62
4480,NS-05-M01,046,PTR,Mai Sakurajima,Rascal Does Not Dream Of Bunny Girl Senpai,common,1.03,6.18,1.233269642728,7.62
4481,NS-05-M01,047,PTR,Mashiro Shiina,The Pet Girl of Sakurasou,common,1.03,6.18,1.233269642728,7.62
4482,NS-05-M01,048,PTR,Chiyo Sakura,Monthly Girl's Nozaki-kun,common,1.02,6.12,1.233269642728,7.55
4483,NS-05-M01,049,PTR,Aerith Gainsborough,Final Fantasy,common,1.02,6.12,1.233269642728,7.55
4484,NS-05-M01,050,PTR,Shiki Ryougi,Kara no Kyoukai,common,1.05,6.30,1.233269642728,7.77
4485,NS-05-M01,051,PTR,Sakura Kinomoto,Cardcaptor Sakura,common,1.00,6.00,1.233269642728,7.40
4486,NS-05-M01,052,PTR,Mikasa Ackerman,Attack on Titan,epic,1.83,10.98,1.233269642728,13.54
4487,NS-05-M01,053,PTR,Mumei,Kabaneri of the Iron Fortress,epic,1.95,11.70,1.233269642728,14.43
4488,NS-05-M01,054,PTR,Sakura Matou,Fate Series,common,1.03,6.18,1.233269642728,7.62
4489,NS-05-M01,055,SSR,Echidna,Re:Zero,epic,2.27,5.68,1.233269642728,7.00
4490,NS-05-M01,056,SSR,Emilia,Re:Zero,epic,1.97,4.93,1.233269642728,6.08
4491,NS-05-M01,057,SSR,Alice Zuberg,Sword Art Online,rare,1.49,3.73,1.233269642728,4.60
4492,NS-05-M01,058,SSR,Shiro,No Game No Life,rare,1.39,3.47,1.233269642728,4.28
4493,NS-05-M01,059,SSR,Kaori Miyazono,Your Lie in April,common,1.05,2.63,1.233269642728,3.24
4494,NS-05-M01,060,SSR,Boa Hancock,One Piece,epic,2.01,5.02,1.233269642728,6.19
4495,NS-05-M01,061,SSR,Elf Yamada,Eromanga Sensei,common,1.04,2.60,1.233269642728,3.21
4496,NS-05-M01,062,SSR,Kaguya Shinomiya,Kaguya-sama: Love is War,epic,2.37,5.93,1.233269642728,7.31
4497,NS-05-M01,063,SSR,Chitoge Kirisaki,Nisekoi,common,1.05,2.63,1.233269642728,3.24
4498,NS-05-M01,064,SSR,Violet Evergarden,Violet Evergarden,common,1.01,2.53,1.233269642728,3.12
4499,NS-05-M01,065,SSR,Utaha Kasumigaoka,Saekano: How to Raise a Boring Girlfriend,common,1.01,2.53,1.233269642728,3.12
4500,NS-05-M01,066,SSR,Akemi Homura,Puella Magi Madoka Magica,common,1.00,2.50,1.233269642728,3.08
4501,NS-05-M01,067,SSR,Albedo,Overlord,common,1.04,2.60,1.233269642728,3.21
4502,NS-05-M01,068,SSR,Mei Terumi,Naruto Series,epic,1.95,4.88,1.233269642728,6.02
4503,NS-05-M01,069,SSR,Reimu Hakurei,Touhou Project,common,1.05,2.63,1.233269642728,3.24
4504,NS-05-M01,070,SSR,Ichika Nakano,The Quintessential Quintuplets,common,1.02,2.55,1.233269642728,3.14
4505,NS-05-M01,071,SSR,Nino Nakano,The Quintessential Quintuplets,common,1.00,2.50,1.233269642728,3.08
4506,NS-05-M01,072,SSR,Miku Nakano,The Quintessential Quintuplets,common,1.05,2.63,1.233269642728,3.24
4507,NS-05-M01,073,SSR,Yotsuba Nakano,The Quintessential Quintuplets,common,1.04,2.60,1.233269642728,3.21
4508,NS-05-M01,074,SSR,Itsuki Nakano,The Quintessential Quintuplets,common,1.05,2.63,1.233269642728,3.24
4509,NS-05-M01,075,SSR,Shinku,Rozen Maiden,common,1.04,2.60,1.233269642728,3.21
4510,NS-05-M01,076,SSR,Suigintou,Rozen Maiden,common,1.04,2.60,1.233269642728,3.21
4511,NS-05-M01,077,SSR,Suiseiseki,Rozen Maiden,common,1.03,2.58,1.233269642728,3.18
4512,NS-05-M01,078,SSR,Souseiseki,Rozen Maiden,common,1.00,2.50,1.233269642728,3.08
4513,NS-05-M01,079,SSR,Hinaichigo,Rozen Maiden,common,1.01,2.53,1.233269642728,3.12
4514,NS-05-M01,080,SSR,Kanaria,Rozen Maiden,common,1.03,2.58,1.233269642728,3.18
4515,NS-05-M01,081,SSR,Kirakishou,Rozen Maiden,common,1.00,2.50,1.233269642728,3.08
4516,NS-05-M01,082,SSR,Honoka Kousaka,Love Live!,common,1.04,2.60,1.233269642728,3.21
4517,NS-05-M01,083,SSR,Kotori Minami,Love Live!,common,1.02,2.55,1.233269642728,3.14
4518,NS-05-M01,084,SSR,Umi Sonoda,Love Live!,common,1.04,2.60,1.233269642728,3.21
4519,NS-05-M01,085,SSR,Eli Ayase,Love Live!,common,1.04,2.60,1.233269642728,3.21
4520,NS-05-M01,086,SSR,Nozomi Tojo,Love Live!,common,1.01,2.53,1.233269642728,3.12
4521,NS-05-M01,087,SSR,Maki Nishikino,Love Live!,common,1.04,2.60,1.233269642728,3.21
4522,NS-05-M01,088,SSR,Rin Hoshizora,Love Live!,common,1.02,2.55,1.233269642728,3.14
4523,NS-05-M01,089,SSR,Hanayo Koizumi,Love Live!,common,1.00,2.50,1.233269642728,3.08
4524,NS-05-M01,090,SSR,Nico Yazawa,Love Live!,common,1.01,2.53,1.233269642728,3.12
4525,NS-05-M01,091,SR,2B,NieR: Automata,epic,2.25,0.23,1.233269642728,0.28
4526,NS-05-M01,092,SR,Ruby Rose,RWBY,common,1.04,0.10,1.233269642728,0.12
4527,NS-05-M01,093,SR,Weiss Schnee,RWBY,common,1.05,0.11,1.233269642728,0.14
4528,NS-05-M01,094,SR,Blake Belladonna,RWBY,common,1.01,0.10,1.233269642728,0.12
4529,NS-05-M01,095,SR,Yang Xiao Long,RWBY,common,1.00,0.10,1.233269642728,0.12
4530,NS-05-M01,096,SR,Kuroko Shirai,A Certain Magical Index (Toaru Kagaku no Railgun),common,1.00,0.10,1.233269642728,0.12
4531,NS-05-M01,097,SR,Shokuhou Misaki,A Certain Magical Index (Toaru Kagaku no Railgun),common,1.01,0.10,1.233269642728,0.12
4532,NS-05-M01,098,SR,Rikka Takarada,SSSS.GRIDMAN,common,1.05,0.11,1.233269642728,0.14
4533,NS-05-M01,099,SR,Akagi,Azur Lane,common,1.00,0.10,1.233269642728,0.12
4534,NS-05-M01,100,SR,Mikuru Asahina,The Melancholy of Haruhi Suzumiya,common,1.04,0.10,1.233269642728,0.12
4535,NS-05-M01,101,SR,Yuki Nagato,The Melancholy of Haruhi Suzumiya,common,1.04,0.10,1.233269642728,0.12
4536,NS-05-M01,102,SR,Okita Souji,Fate Series,common,1.05,0.11,1.233269642728,0.14
4537,NS-05-M01,103,SR,Flandre Scarlet,Touhou Project,common,1.05,0.11,1.233269642728,0.14
4538,NS-05-M01,104,SR,Remilia Scarlet,Touhou Project,common,1.03,0.10,1.233269642728,0.12
4539,NS-05-M01,105,SR,Sakuya Izayoi,Touhou Project,common,1.01,0.10,1.233269642728,0.12
4540,NS-05-M01,106,SR,Kirino Kousaka,OreImo,common,1.04,0.10,1.233269642728,0.12
4541,NS-05-M01,107,SR,Nagisa Furukawa,Clannad,common,1.02,0.10,1.233269642728,0.12
4542,NS-05-M01,108,SR,Kuroyukihime,Accel World,common,1.02,0.10,1.233269642728,0.12
4543,NS-05-M01,109,SR,Jibril,No Game No Life,epic,2.34,0.23,1.233269642728,0.28
4544,NS-05-M01,110,SR,Schwi Dola,No Game No Life,rare,1.36,0.14,1.233269642728,0.17
